Customer_ID,Age,Gender,Marital_Status,Region,Education_Level,Employment_Status,Policy_Type,Policy_Tenure,Policy_Renewal_Count,Total_Claims_Filed,Claim_Amount_Total,Missed_Payments,Family_Members_Insured,Policy_Cancellation_History,Mode_of_Communication,Payment_Mode,Customer_Complaints,Complaint_Resolution_Time,Customer_Support_Calls,Policy_Start_Date,Policy_End_Date,Last_Claim_Date,Last_Payment_Date,Vehicle_Age,Vehicle_Type,Premium_Amount,Churn,Age_Group,YearMonth,churn_probability,Risk_Group
C38,68,Male,Married,Urban,Bachelor's,Unemployed,Third Party,9,3,0,151093,1,1,2,In-Person,Cash,8,6,8,2019-01-16,31-12-2023,2000-01-01 00:00:00,12-01-2021,10,SUV,15383,0.0,"(65, 100]",2019-01,0.9577056257258023,High
C39,61,Male,Married,Rural,Master's,Employed,Comprehensive,7,4,0,217170,0,2,1,Email,Credit Card,8,27,8,2023-10-02,31-12-2023,2000-01-01 00:00:00,11-11-2023,5,Hatchback,12542,0.0,"(55, 65]",2023-10,0.6235002387910236,Medium
C40,69,Male,Single,Metro,Bachelor's,Employed,Third Party,2,0,3,412702,1,4,2,In-Person,Online,0,2,5,2016-07-27,27-07-2018,26-03-2018,07-02-2018,9,SUV,15064,0.0,"(65, 100]",2016-07,0.09880642829031083,Low
C41,20,Male,Married,Urban,High School,Employed,Third Party,7,1,3,207492,3,3,0,Phone,Cash,6,24,9,2022-12-21,31-12-2023,03-11-2023,15-03-2023,14,Hatchback,15894,0.0,"(18, 25]",2022-12,0.1895376709332861,Low
C42,54,Female,Married,Metro,Bachelor's,Unemployed,Comprehensive,6,1,1,36260,3,4,1,Phone,Credit Card,0,26,9,2020-05-08,31-12-2023,26-09-2020,14-06-2023,0,Hatchback,15156,0.0,"(45, 55]",2020-05,0.5878547083476231,Medium
C43,68,Female,Married,Urban,Bachelor's,Employed,Comprehensive,3,1,3,124523,3,4,1,In-Person,Online,7,19,8,2021-07-25,31-12-2023,28-02-2023,19-11-2023,14,Hatchback,14211,0.0,"(65, 100]",2021-07,0.6552027850326173,Medium
C44,24,Male,Married,Urban,Bachelor's,Self-Employed,Comprehensive,1,1,0,440096,0,2,2,Phone,Cash,1,16,0,2016-10-26,26-10-2017,2000-01-01 00:00:00,18-01-2017,3,Hatchback,15087,0.0,"(18, 25]",2016-10,0.5708062740755504,Medium
C45,38,Male,Married,Urban,Bachelor's,Self-Employed,Third Party,1,0,0,247419,0,3,2,Phone,Online,5,4,2,2015-03-10,09-03-2016,2000-01-01 00:00:00,31-05-2015,12,Hatchback,14347,0.0,"(35, 45]",2015-03,0.9314123064134052,High
C46,26,Male,Single,Urban,Bachelor's,Employed,Third Party,9,5,3,416247,2,2,2,Phone,Credit Card,1,1,1,2020-01-04,31-12-2023,11-10-2023,26-12-2021,5,SUV,20231,0.0,"(25, 35]",2020-01,0.4715439326022992,Medium
C47,56,Female,Single,Metro,Bachelor's,Employed,Third Party,9,2,4,20244,2,3,2,Email,Cheque,4,6,8,2020-05-24,31-12-2023,05-03-2022,30-11-2020,1,Sedan,8885,1.0,"(55, 65]",2020-05,0.054608236245127784,Low
C48,35,Female,Single,Urban,Bachelor's,Employed,Third Party,5,0,0,400205,0,3,0,Email,Cash,1,13,1,2017-06-19,18-06-2022,2000-01-01 00:00:00,26-12-2020,12,Hatchback,9704,0.0,"(25, 35]",2017-06,0.7404369535159855,High
C49,21,Female,Married,Rural,High School,Self-Employed,Third Party,2,4,1,5902,0,2,0,In-Person,Credit Card,2,17,4,2023-11-12,31-12-2023,29-12-2023,16-12-2023,13,Hatchback,10157,0.0,"(18, 25]",2023-11,0.6694751406134389,Medium
C50,42,Male,Married,Metro,Bachelor's,Employed,Comprehensive,3,5,4,218779,1,4,0,In-Person,Credit Card,4,6,1,2015-11-10,09-11-2018,26-01-2017,15-05-2017,3,Hatchback,10366,0.0,"(35, 45]",2015-11,0.32549149737087646,Low
C51,31,Male,Married,Rural,Master's,Employed,Third Party,6,4,4,15117,1,3,2,Email,Cheque,2,24,2,2020-01-15,31-12-2023,26-07-2021,03-08-2020,4,Hatchback,18642,0.0,"(25, 35]",2020-01,0.7037780856905747,High
C52,67,Male,Married,Metro,Master's,Employed,Third Party,8,2,2,70670,1,4,0,Phone,Credit Card,1,12,9,2017-08-27,31-12-2023,31-12-2022,22-02-2022,1,Sedan,13389,0.0,"(65, 100]",2017-08,0.3260261644538863,Low
C53,26,Male,Married,Urban,Diploma,Employed,Comprehensive,9,1,4,102346,1,1,1,In-Person,Cheque,4,28,6,2018-10-19,31-12-2023,09-12-2020,09-01-2021,13,Sedan,8657,0.0,"(25, 35]",2018-10,0.25292932297566695,Low
C54,43,Male,Married,Rural,Master's,Self-Employed,Comprehensive,6,3,3,475112,2,3,1,Phone,Credit Card,0,23,7,2020-02-16,31-12-2023,02-01-2023,05-03-2022,14,Sedan,17681,1.0,"(35, 45]",2020-02,0.3400457779343491,Low
C55,19,Male,Single,Metro,High School,Employed,Own Damage,5,4,2,100312,1,2,1,Email,Online,4,25,2,2018-12-05,04-12-2023,25-03-2022,07-05-2019,5,Hatchback,7434,0.0,"(18, 25]",2018-12,0.5511017544208614,Medium
C56,37,Male,Married,Urban,Bachelor's,Employed,Third Party,1,0,1,220650,1,2,1,Phone,Cheque,7,19,0,2020-03-04,04-03-2021,10-12-2020,29-06-2020,10,Hatchback,8946,0.0,"(35, 45]",2020-03,0.6119528228686787,Medium
C57,45,Female,Married,Urban,Bachelor's,Employed,Own Damage,7,2,4,206318,3,4,0,In-Person,Cheque,7,6,8,2021-06-06,31-12-2023,09-12-2022,01-11-2023,9,Hatchback,17050,0.0,"(35, 45]",2021-06,0.9683292888527512,High
C58,64,Female,Married,Urban,Bachelor's,Employed,Third Party,5,4,2,146500,2,1,2,Phone,Online,0,11,4,2021-05-11,31-12-2023,13-11-2022,22-05-2023,8,Hatchback,12800,0.0,"(55, 65]",2021-05,0.03453530445852371,Low
C59,24,Male,Single,Urban,Bachelor's,Employed,Comprehensive,1,5,0,382385,3,3,1,Phone,Cash,9,17,3,2019-10-17,16-10-2020,2000-01-01 00:00:00,09-12-2019,7,SUV,10751,0.0,"(18, 25]",2019-10,0.4949070756054995,Medium
C60,61,Male,Married,Urban,Master's,Employed,Comprehensive,5,3,4,304652,0,3,2,Email,Credit Card,4,29,3,2023-04-03,31-12-2023,11-11-2023,14-11-2023,10,Luxury,21821,0.0,"(55, 65]",2023-04,0.9672345369434057,High
C61,25,Male,Married,Rural,Bachelor's,Employed,Third Party,4,2,2,126650,1,4,0,Email,Cash,3,4,0,2018-02-09,08-02-2022,05-12-2019,21-12-2021,4,SUV,13696,0.0,"(18, 25]",2018-02,0.02555510082519774,Low
C62,64,Female,Single,Metro,Master's,Employed,Third Party,4,5,0,218538,2,4,1,In-Person,Online,5,6,5,2023-07-26,31-12-2023,2000-01-01 00:00:00,26-08-2023,0,Hatchback,16642,1.0,"(55, 65]",2023-07,0.46137780759095104,Medium
C63,52,Female,Single,Urban,Bachelor's,Employed,Comprehensive,8,0,2,249536,3,2,0,Email,Credit Card,5,4,9,2020-03-23,31-12-2023,25-09-2022,01-11-2021,14,Hatchback,7916,0.0,"(45, 55]",2020-03,0.5650359161312706,Medium
C64,31,Female,Single,Urban,Master's,Employed,Comprehensive,2,2,0,339075,3,4,0,Email,Online,5,28,6,2021-05-07,07-05-2023,2000-01-01 00:00:00,10-05-2022,0,Hatchback,17473,0.0,"(25, 35]",2021-05,0.20009497230064077,Low
C65,34,Female,Married,Rural,Bachelor's,Self-Employed,Comprehensive,9,3,3,235900,2,4,0,In-Person,Credit Card,4,21,6,2016-02-28,31-12-2023,17-07-2017,30-09-2021,7,Hatchback,5104,1.0,"(25, 35]",2016-02,0.8934579717946846,High
C66,53,Male,Single,Metro,Master's,Employed,Comprehensive,3,3,0,211840,3,3,2,Email,Cash,7,29,8,2018-01-26,25-01-2021,2000-01-01 00:00:00,18-08-2018,13,Luxury,43787,0.0,"(45, 55]",2018-01,0.5018495135647107,Medium
C67,67,Male,Married,Rural,Bachelor's,Employed,Third Party,6,5,4,23873,1,2,1,Email,Cheque,9,7,4,2018-10-16,31-12-2023,27-02-2019,28-06-2020,11,Sedan,19784,0.0,"(65, 100]",2018-10,0.9719748732604213,High
C68,57,Male,Married,Urban,Master's,Employed,Third Party,2,2,4,377538,0,1,0,In-Person,Online,5,25,0,2017-03-28,28-03-2019,27-10-2018,25-12-2018,14,Hatchback,18817,0.0,"(55, 65]",2017-03,0.6447289548565432,Medium
C69,21,Male,Married,Urban,High School,Self-Employed,Third Party,9,0,4,371791,2,3,1,Email,Cheque,0,1,3,2015-09-18,31-12-2023,01-07-2022,31-01-2022,7,Luxury,17083,0.0,"(18, 25]",2015-09,0.9893786666999711,High
C70,19,Female,Married,Urban,High School,Employed,Comprehensive,1,1,4,237496,3,3,1,In-Person,Online,8,11,5,2019-10-04,03-10-2020,26-12-2019,07-09-2020,4,Luxury,35559,0.0,"(18, 25]",2019-10,0.8869149168074794,High
C71,23,Male,Single,Rural,Bachelor's,Employed,Comprehensive,8,4,1,47853,2,1,0,Email,Cheque,7,11,1,2016-10-19,31-12-2023,05-01-2022,24-04-2021,12,Sedan,5086,0.0,"(18, 25]",2016-10,0.33936119243290386,Low
C72,59,Male,Married,Urban,Bachelor's,Self-Employed,Comprehensive,3,3,4,127661,2,4,2,Phone,Cash,6,21,7,2016-01-17,16-01-2019,25-07-2017,19-01-2017,1,Hatchback,8498,1.0,"(55, 65]",2016-01,0.336515237124275,Low
C73,21,Male,Single,Urban,High School,Employed,Comprehensive,6,4,4,106396,0,1,1,Email,Cheque,7,3,3,2018-11-26,31-12-2023,23-05-2023,09-01-2022,6,Sedan,6696,0.0,"(18, 25]",2018-11,0.7391135831278092,High
C74,46,Female,Married,Urban,Bachelor's,Unemployed,Comprehensive,3,5,2,143147,2,1,0,Phone,Cheque,3,4,1,2016-05-14,14-05-2019,22-10-2017,06-11-2018,4,Hatchback,18826,1.0,"(45, 55]",2016-05,0.3817251253176809,Low
C75,35,Male,Single,Urban,Master's,Employed,Own Damage,6,0,1,170474,0,3,1,In-Person,Cash,8,7,2,2021-11-24,31-12-2023,27-12-2023,02-12-2022,10,Hatchback,14646,0.0,"(25, 35]",2021-11,0.844534054944568,High
C76,43,Female,Married,Metro,Master's,Self-Employed,Third Party,1,3,1,64923,1,4,0,Email,Online,0,21,2,2023-11-01,31-12-2023,25-12-2023,09-12-2023,12,SUV,22049,0.0,"(35, 45]",2023-11,0.15209359729393923,Low
C77,61,Male,Married,Rural,Master's,Employed,Comprehensive,7,3,4,62293,3,1,2,Phone,Online,4,13,3,2023-06-18,31-12-2023,16-12-2023,05-12-2023,3,Hatchback,18573,0.0,"(55, 65]",2023-06,0.1983908321051192,Low
C78,51,Male,Married,Metro,Bachelor's,Self-Employed,Comprehensive,6,2,2,400436,3,3,0,Phone,Online,5,5,0,2018-06-10,31-12-2023,18-12-2018,25-04-2023,7,SUV,18522,0.0,"(45, 55]",2018-06,0.1295696731603866,Low
C79,27,Male,Married,Rural,Diploma,Unemployed,Comprehensive,7,5,2,11885,1,4,2,Phone,Cash,5,2,5,2018-03-29,31-12-2023,08-11-2020,09-08-2020,13,Hatchback,7315,0.0,"(25, 35]",2018-03,0.45210374432214373,Medium
C80,53,Female,Single,Urban,Master's,Employed,Third Party,5,2,0,368642,0,2,1,Email,Cheque,6,29,6,2021-05-04,31-12-2023,2000-01-01 00:00:00,30-03-2023,7,Luxury,21817,0.0,"(45, 55]",2021-05,0.7526451165009891,High
C81,31,Male,Single,Urban,Bachelor's,Unemployed,Third Party,8,2,2,325755,1,1,1,Email,Cheque,4,18,8,2019-05-25,31-12-2023,20-10-2019,03-12-2020,3,SUV,22363,0.0,"(25, 35]",2019-05,0.15999893068953586,Low
C82,48,Female,Married,Urban,Master's,Self-Employed,Third Party,9,4,2,353589,1,1,0,Phone,Credit Card,5,20,0,2021-10-19,31-12-2023,24-09-2022,14-12-2022,1,Hatchback,16672,0.0,"(45, 55]",2021-10,0.48469358200482604,Medium
C83,65,Male,Married,Urban,Master's,Employed,Own Damage,9,4,0,380698,2,2,1,Email,Credit Card,8,9,5,2023-08-19,31-12-2023,2000-01-01 00:00:00,20-12-2023,4,Luxury,39374,0.0,"(55, 65]",2023-08,0.1215199974003115,Low
C84,32,Male,Married,Urban,Master's,Self-Employed,Comprehensive,6,4,2,24781,0,4,0,Email,Cheque,8,15,8,2019-05-04,31-12-2023,16-05-2020,20-10-2021,0,SUV,10083,0.0,"(25, 35]",2019-05,0.5652570478075413,Medium
C85,25,Female,Single,Rural,Bachelor's,Employed,Comprehensive,8,2,0,340225,2,1,1,Phone,Credit Card,8,10,7,2022-08-05,31-12-2023,2000-01-01 00:00:00,11-10-2023,6,Hatchback,10450,1.0,"(18, 25]",2022-08,0.4441655404476358,Medium
C86,31,Male,Married,Metro,Master's,Employed,Comprehensive,7,1,2,49670,3,2,0,In-Person,Credit Card,2,1,8,2019-03-20,31-12-2023,20-11-2021,02-10-2020,6,Sedan,13803,1.0,"(25, 35]",2019-03,0.988178025045118,High
C87,40,Male,Married,Rural,Bachelor's,Employed,Comprehensive,5,2,4,298554,2,3,2,In-Person,Cheque,2,24,2,2015-03-29,27-03-2020,20-09-2018,28-04-2019,2,Sedan,11581,0.0,"(35, 45]",2015-03,0.0008301646763277937,Low
C88,57,Female,Married,Urban,Master's,Self-Employed,Third Party,7,1,1,444661,3,1,0,Email,Online,7,11,5,2018-01-09,31-12-2023,30-10-2018,11-08-2018,0,SUV,15093,0.0,"(55, 65]",2018-01,0.8675276141314575,High
C89,38,Male,Married,Rural,Bachelor's,Self-Employed,Comprehensive,1,5,1,62821,0,2,0,Phone,Cash,1,21,2,2016-08-30,30-08-2017,13-10-2016,02-02-2017,7,Sedan,6758,0.0,"(35, 45]",2016-08,0.09796198392408506,Low
C90,33,Female,Married,Metro,Bachelor's,Self-Employed,Comprehensive,5,1,4,25226,1,2,2,Email,Cheque,1,11,5,2020-01-28,31-12-2023,11-04-2023,12-07-2021,1,Sedan,17641,0.0,"(25, 35]",2020-01,0.010219903501711314,Low
C91,62,Male,Single,Metro,Master's,Employed,Third Party,4,3,2,51850,2,4,0,In-Person,Cash,2,24,0,2022-10-20,31-12-2023,23-04-2023,13-05-2023,8,Sedan,12000,0.0,"(55, 65]",2022-10,0.30195046658930613,Low
C92,35,Male,Single,Urban,Bachelor's,Self-Employed,Comprehensive,5,4,4,147770,0,1,2,In-Person,Cash,8,10,4,2020-08-21,31-12-2023,04-08-2021,22-11-2023,10,Sedan,14252,0.0,"(25, 35]",2020-08,0.6937225502753253,Medium
C93,64,Male,Married,Urban,Master's,Employed,Comprehensive,7,3,1,272957,0,1,0,Phone,Credit Card,8,13,7,2021-09-19,31-12-2023,24-10-2021,07-09-2022,0,Luxury,44488,0.0,"(55, 65]",2021-09,0.6367916224419652,Medium
C94,41,Female,Married,Rural,Master's,Employed,Comprehensive,5,0,1,137641,3,2,0,Email,Credit Card,7,10,4,2016-05-02,01-05-2021,06-03-2018,11-08-2018,8,SUV,27739,0.0,"(35, 45]",2016-05,0.9913073405963619,High
C95,43,Male,Married,Metro,Master's,Employed,Comprehensive,2,1,4,316993,2,2,0,Email,Cheque,8,5,1,2016-11-18,18-11-2018,11-07-2017,16-03-2017,5,Hatchback,18174,0.0,"(35, 45]",2016-11,0.45946091769228026,Medium
C96,42,Female,Married,Metro,Master's,Self-Employed,Third Party,5,2,2,468082,1,2,0,In-Person,Credit Card,1,19,4,2015-06-25,23-06-2020,20-05-2019,14-08-2016,12,SUV,13286,0.0,"(35, 45]",2015-06,0.1846273871162718,Low
C97,62,Female,Married,Metro,Master's,Employed,Comprehensive,2,4,1,125834,1,4,1,Phone,Online,6,21,3,2022-12-28,31-12-2023,17-07-2023,20-02-2023,6,Hatchback,15729,0.0,"(55, 65]",2022-12,0.8775452497164474,High
C98,58,Male,Married,Metro,Master's,Employed,Comprehensive,2,1,4,67684,2,2,0,Phone,Credit Card,3,4,9,2021-08-18,18-08-2023,30-01-2023,10-10-2022,5,Hatchback,11878,0.0,"(55, 65]",2021-08,0.4328464017818968,Medium
C99,46,Male,Married,Urban,Master's,Employed,Third Party,8,5,1,265116,0,4,0,In-Person,Online,0,29,8,2017-02-15,31-12-2023,21-03-2017,06-08-2018,3,Sedan,9295,0.0,"(45, 55]",2017-02,0.7965862632670443,High
C100,32,Male,Single,Urban,Master's,Employed,Comprehensive,2,5,4,285148,2,3,2,Phone,Online,9,27,7,2018-09-05,04-09-2020,03-09-2020,14-05-2019,10,Hatchback,16569,1.0,"(25, 35]",2018-09,0.503425566962948,Medium
C101,62,Male,Married,Urban,Bachelor's,Employed,Comprehensive,2,5,1,306570,0,4,1,In-Person,Credit Card,3,8,2,2018-03-01,29-02-2020,23-06-2019,10-04-2018,2,Hatchback,15255,0.0,"(55, 65]",2018-03,0.9305771036480217,High
C102,18,Male,Married,Metro,High School,Employed,Comprehensive,1,2,4,150572,0,2,1,Email,Cash,1,22,2,2019-11-21,20-11-2020,22-02-2020,10-10-2020,13,Hatchback,8661,0.0,,2019-11,0.029761636702297034,Low
C103,42,Female,Single,Metro,Bachelor's,Employed,Comprehensive,3,1,3,367512,2,4,0,Phone,Credit Card,4,23,2,2021-10-05,31-12-2023,31-05-2022,22-09-2022,0,Hatchback,11816,0.0,"(35, 45]",2021-10,0.76669328137771,High
C104,24,Female,Married,Metro,Bachelor's,Employed,Own Damage,7,2,2,339741,3,2,2,Email,Credit Card,8,3,4,2023-05-27,31-12-2023,31-12-2023,10-07-2023,2,SUV,13276,0.0,"(18, 25]",2023-05,0.47873609656134863,Medium
